,data,natureza_acidente,bairro,tipo,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,mao_direcao
9490,,SEM VÍTIMA,GRAÇAS,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9491,,SEM VÍTIMA,SANTO AMARO,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9492,,SEM VÍTIMA,COHAB,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9493,,SEM VÍTIMA,AFOGADOS,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9494,,SEM VÍTIMA,BOA VIAGEM,CHOQUE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9495,,SEM VÍTIMA,BOA VIAGEM,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9496,,SEM VÍTIMA,CAMPO GRANDE,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9497,,SEM VÍTIMA,BOA VIAGEM,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9498,,SEM VÍTIMA,MANGABEIRA,CHOQUE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9499,,SEM VÍTIMA,IMBIRIBEIRA,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Dupla
9501,,SEM VÍTIMA,JARDIM SÃO PAULO,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9502,,SEM VÍTIMA,BOA VIAGEM,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Única
9503,,SEM VÍTIMA,VÁRZEA,COLISÃO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Dupla
9504,,SEM VÍTIMA,AFLITOS,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9505,,SEM VÍTIMA,GRAÇAS,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9506,,SEM VÍTIMA,BOA VIAGEM,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9507,,SEM VÍTIMA,CORDEIRO,COLISÃO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9508,,COM VÍTIMA,CAMPO GRANDE,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Dupla
9509,,SEM VÍTIMA,BOA VIAGEM,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9510,,SEM VÍTIMA,IBURA,COLISÃO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9511,,SEM VÍTIMA,IPSEP,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9512,,SEM VÍTIMA,IBURA,COLISÃO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9513,,SEM VÍTIMA,TORRE,CHOQUE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9514,,SEM VÍTIMA,VÁRZEA,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9515,,SEM VÍTIMA,DERBY,COLISÃO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9516,,COM VÍTIMA,IPUTINGA,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,Dupla
9517,,SEM VÍTIMA,CAMPO GRANDE,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9518,,SEM VÍTIMA,PINA,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9519,,COM VÍTIMA,BOA VIAGEM,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Única
9520,,SEM VÍTIMA,BAIRRO DO RECIFE,CHOQUE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9521,,SEM VÍTIMA,DERBY,CHOQUE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9522,,SEM VÍTIMA,BOA VIAGEM,CHOQUE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9523,,SEM VÍTIMA,BOA VIAGEM,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9524,,SEM VÍTIMA,BOA VIAGEM,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9525,,SEM VÍTIMA,DOIS UNIDOS,CHOQUE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9526,,SEM VÍTIMA,TORRE,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9527,,COM VÍTIMA,ESPINHEIRO,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Dupla
9528,,SEM VÍTIMA,PINA,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9529,,COM VÍTIMA,BOA VIAGEM,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,Única
9530,,COM VÍTIMA,NOVA DESCOBERTA,ABALROAMENTO,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,Dupla
9531,,COM VÍTIMA,BARRO,COLISÃO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,Dupla
9532,,SEM VÍTIMA,PAISSANDU,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9533,,SEM VÍTIMA,DERBY,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9534,,SEM VÍTIMA,SANTO ANTÔNIO,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Dupla
9535,,SEM VÍTIMA,BOA VIAGEM,COLISÃO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9536,,SEM VÍTIMA,VÁRZEA,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9537,,SEM VÍTIMA,PRADO,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9538,,SEM VÍTIMA,CORDEIRO,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Dupla
9539,,SEM VÍTIMA,ÁGUA FRIA,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9540,,SEM VÍTIMA,CORDEIRO,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9541,,SEM VÍTIMA,ESTÂNCIA,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Dupla
9542,,SEM VÍTIMA,SAN MARTIN,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9543,,SEM VÍTIMA,BOA VIAGEM,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9544,,SEM VÍTIMA,MADALENA,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9545,,COM VÍTIMA,PRADO,COLISÃO,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Dupla
9546,,SEM VÍTIMA,MADALENA,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9547,,SEM VÍTIMA,BOA VIAGEM,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Única
9548,,SEM VÍTIMA,ESTÂNCIA,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9549,,SEM VÍTIMA,BOA VIAGEM,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9550,,COM VÍTIMA,PINA,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Única
9551,,COM VÍTIMA,MADALENA,COLISÃO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,Dupla
9552,,SEM VÍTIMA,MADALENA,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9553,,SEM VÍTIMA,SANTO AMARO,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9554,,SEM VÍTIMA,BOA VISTA,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Única
9555,,COM VÍTIMA,AREIAS,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Dupla
9556,,SEM VÍTIMA,CORDEIRO,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9557,,COM VÍTIMA,BARRO,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Dupla
9558,,SEM VÍTIMA,BOA VIAGEM,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9559,,SEM VÍTIMA,PAISSANDU,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9560,,SEM VÍTIMA,BOA VIAGEM,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9561,,SEM VÍTIMA,BOA VIAGEM,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Única
9562,,SEM VÍTIMA,TAMARINEIRA,COLISÃO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9563,,SEM VÍTIMA,CORDEIRO,COLISÃO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,Dupla
9564,,COM VÍTIMA,AFOGADOS,COLISÃO,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Dupla
9565,,SEM VÍTIMA,BOA VIAGEM,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9566,,COM VÍTIMA,MADALENA,COLISÃO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,Dupla
9567,,SEM VÍTIMA,SÃO JOSÉ,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Única
9568,,COM VÍTIMA,BEBERIBE,ACID. DE PERCURSO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,Única
9569,,SEM VÍTIMA,BOA VIAGEM,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9570,,SEM VÍTIMA,VÁRZEA,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Dupla
9571,,SEM VÍTIMA,ROSARINHO,COLISÃO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Dupla
9572,,SEM VÍTIMA,AREIAS,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9573,,SEM VÍTIMA,BOA VIAGEM,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9574,,SEM VÍTIMA,BOA VISTA,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9575,,COM VÍTIMA,BOA VIAGEM,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Única
9576,,SEM VÍTIMA,ENCRUZILHADA,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9577,,SEM VÍTIMA,PONTO DE PARADA,COLISÃO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9578,,COM VÍTIMA,CASA AMARELA,ABALROAMENTO,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Dupla
9579,,COM VÍTIMA,ENCRUZILHADA,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Única
9580,,SEM VÍTIMA,PINA,COLISÃO,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9582,,SEM VÍTIMA,MUSTARDINHA,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Dupla
9583,,SEM VÍTIMA,BOA VISTA,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9584,,SEM VÍTIMA,BOA VIAGEM,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9585,,SEM VÍTIMA,BOA VIAGEM,COLISÃO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9586,,SEM VÍTIMA,BOA VISTA,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9587,,COM VÍTIMA,BOA VIAGEM,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Dupla
9588,,SEM VÍTIMA,ILHA DO LEITE,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9589,,SEM VÍTIMA,ESPINHEIRO,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9590,,SEM VÍTIMA,SAN MARTIN,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9591,,SEM VÍTIMA,IMBIRIBEIRA,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9592,,SEM VÍTIMA,IMBIRIBEIRA,COLISÃO,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Dupla
9593,,SEM VÍTIMA,CORDEIRO,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9594,,SEM VÍTIMA,TEJIPIÓ,COLISÃO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9595,,SEM VÍTIMA,MADALENA,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9596,,SEM VÍTIMA,AREIAS,COLISÃO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9597,,SEM VÍTIMA,MADALENA,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9598,,SEM VÍTIMA,MADALENA,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9599,,SEM VÍTIMA,MADALENA,COLISÃO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9600,,SEM VÍTIMA,IMBIRIBEIRA,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9601,,COM VÍTIMA,TORRE,COLISÃO,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Única
9602,,SEM VÍTIMA,BRASÍLIA TEIMOSA,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9603,,SEM VÍTIMA,ILHA DO LEITE,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9604,,SEM VÍTIMA,ESPINHEIRO,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9605,,SEM VÍTIMA,ILHA DO LEITE,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9606,,SEM VÍTIMA,BOA VISTA,CHOQUE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Única
9607,,SEM VÍTIMA,BOA VIAGEM,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9608,,SEM VÍTIMA,PINA,ABALROAMENTO,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Única
9609,,SEM VÍTIMA,MACAXEIRA,COLISÃO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9610,,SEM VÍTIMA,MADALENA,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9611,,SEM VÍTIMA,CASA FORTE,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9612,,SEM VÍTIMA,BOA VISTA,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Única
9613,,SEM VÍTIMA,BOA VISTA,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9614,,SEM VÍTIMA,JARDIM SÃO PAULO,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9615,,SEM VÍTIMA,ÁGUA FRIA,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9616,,SEM VÍTIMA,MADALENA,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Única
9617,,SEM VÍTIMA,BOA VIAGEM,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9618,,COM VÍTIMA,CASA AMARELA,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Única
9619,,SEM VÍTIMA,ESTÂNCIA,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9620,,SEM VÍTIMA,ESPINHEIRO,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9621,,COM VÍTIMA,BARRO,COLISÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Única
9622,,SEM VÍTIMA,CORDEIRO,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9623,,COM VÍTIMA,SÃO JOSÉ,CHOQUE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,Dupla
9624,,SEM VÍTIMA,IMBIRIBEIRA,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9625,,SEM VÍTIMA,VÁRZEA,COLISÃO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9626,,SEM VÍTIMA,GRAÇAS,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Dupla
9627,,SEM VÍTIMA,AREIAS,COLISÃO,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Dupla
9628,,COM VÍTIMA,MADALENA,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Dupla
9629,,SEM VÍTIMA,DERBY,COLISÃO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Única
9630,,SEM VÍTIMA,SANCHO,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9631,,SEM VÍTIMA,SANTO AMARO,COLISÃO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9632,,SEM VÍTIMA,CASA AMARELA,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9633,,SEM VÍTIMA,SAN MARTIN,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9634,,SEM VÍTIMA,PRADO,COLISÃO,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9635,,SEM VÍTIMA,AFOGADOS,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Única
9636,,SEM VÍTIMA,SÃO JOSÉ,COLISÃO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9637,,SEM VÍTIMA,DERBY,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9638,,SEM VÍTIMA,ESPINHEIRO,COLISÃO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9639,,COM VÍTIMA,DERBY,ATROPELAMENTO,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,Dupla
9640,,SEM VÍTIMA,IPSEP,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Dupla
9641,,SEM VÍTIMA,PINA,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9642,,SEM VÍTIMA,ILHA DO RETIRO,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9643,,SEM VÍTIMA,IMBIRIBEIRA,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9644,,SEM VÍTIMA,MADALENA,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9645,,SEM VÍTIMA,BOA VISTA,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9646,,SEM VÍTIMA,IMBIRIBEIRA,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9647,,SEM VÍTIMA,CORDEIRO,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9648,,SEM VÍTIMA,BOA VIAGEM,COLISÃO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9649,,SEM VÍTIMA,ROSARINHO,COLISÃO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9650,,SEM VÍTIMA,TORRE,COLISÃO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Dupla
9651,,SEM VÍTIMA,CASA AMARELA,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9652,,SEM VÍTIMA,DERBY,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Única
9653,,SEM VÍTIMA,ILHA DO LEITE,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9654,,SEM VÍTIMA,ILHA DO LEITE,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9655,,SEM VÍTIMA,ENCRUZILHADA,ABALROAMENTO,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Dupla
9656,,SEM VÍTIMA,CORDEIRO,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9657,,SEM VÍTIMA,ENCRUZILHADA,COLISÃO,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Única
9658,,SEM VÍTIMA,MADALENA,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9659,,COM VÍTIMA,ARRUDA,COLISÃO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Dupla
9660,,SEM VÍTIMA,BOA VISTA,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9661,,SEM VÍTIMA,BOA VIAGEM,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9662,,SEM VÍTIMA,VÁRZEA,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9663,,SEM VÍTIMA,BOA VIAGEM,CHOQUE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9664,,SEM VÍTIMA,IMBIRIBEIRA,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9665,,COM VÍTIMA,AFOGADOS,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Única
9666,,SEM VÍTIMA,CASA FORTE,CHOQUE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
9667,,SEM VÍTIMA,CAXANGÁ,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9668,,SEM VÍTIMA,SANTO AMARO,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
9669,,SEM VÍTIMA,CASA AMARELA,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
